query_id,canonical_label,species,text,script_mix,colour,margin,distribution,texture,organ,severity,coverage,is_healthy,split
4269,hibiscus_leaf_spot,hibiscus,"photo bhej raha hoon, dekhiye sookh ke bhura ho gaya बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे daag ke chaaro taraf peela ghera hai idhar udhar bikhre hue daag kuch patto par halka sa asar hai",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.16301177752995136,0,train
4270,hibiscus_leaf_spot,hibiscus,"photo bhej raha hoon, dekhiye patti par bhura daag aa gaya chikna hi hai bas rang badla hai naye naye shuru hua hai, bahut kam hai abhi kuch hisse mein ilaj bataiye please",latin_hinglish,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.25,0,train
4271,hibiscus_leaf_spot,hibiscus,"photo bhej raha hoon, dekhiye पत्ते पर kadak bhura ho gaya patta बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे bhowti peela chakra aahe bas ek do jagah thoda sa shuru hua hai काय करावं सांगा",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.20963326601222898,0,train
4272,hibiscus_leaf_spot,hibiscus,"Sir mera paudha kharab ho raha hai, पानावर kadak bhura ho gaya patta flat hi hai bस colour alag hai kaafi patti par phail gaya hai kuch hisse mein kya karu bataiye",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,3,0.25,0,train
4273,hibiscus_leaf_spot,hibiscus,"photo bhej raha hoon, dekhiye sookh ke bhura ho gaya abhi abhi dikhna shuru hua, bahut halka hai chand hi jagah par",latin_hinglish,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.12,0,val
4274,hibiscus_leaf_spot,hibiscus,"मला एक अडचण आहे, पानावर jala hua jaisa dikh raha बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे spot ke around yellow ring पत्तीभर विखुरलेले डाग बरंच पसरलं आहे आता काय करावं सांगा",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,3,0.3065697716814501,0,train
4275,hibiscus_leaf_spot,hibiscus,"namaskar, ek problem hai - पत्ते पर sapaट hai, koi ubhaar nahi chand hi jagah par काय करावं सांगा",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,3,0.12,0,val
4276,hibiscus_leaf_spot,hibiscus,patti par tapkiri dag padle flat hi hai bस colour alag hai kuch patto par halka sa asar hai chand hi jagah par ilaj bataiye please,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.12,0,train
4277,hibiscus_leaf_spot,hibiscus,bhaiya dekhiye leaf pe tapkiri dag padle idhar udhar bikhre hue daag ilaj bataiye please,latin_hinglish,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,3,0.21341736135808687,0,train
4278,hibiscus_leaf_spot,hibiscus,bhya dekhiye पत्ते पर पत्ती भूरी हो गई chikna hi h bas rang badla h halo jaisa dikh raha daag ke around randomly पसरलेले डाग thoda thoda dikh raha h kuch pattiyon par yeh kya bimari h,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.2716173105150965,0,val
4279,hibiscus_leaf_spot,hibiscus,"photo bhej raha hoon, dekhiye पत्ते पर thoda thoda dikh raha hai kuch pattiyon par kuch hisse mein काय करावं सांगा",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.25,0,train
4280,hibiscus_leaf_spot,hibiscus,"patti par पत्ती भूरी हो गई sapaट hai, koi ubhaar nahi ghera sa dikhta hai daag ke bahar, peela peela kuch patto par halka sa asar hai काय करावं सांगा",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.16217870229444845,0,val
4281,hibiscus_leaf_spot,hibiscus,"मला एक अडचण आहे, leaf pe तपकिरी डाग flat hi hai bस colour alag hai koi fix jagah nahi hai, jahan tahan daag hai kuch patto par halka sa asar hai kya karu bataiye",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.13646699840604334,0,train
4282,hibiscus_leaf_spot,hibiscus,"पानावर पत्ती भूरी हो गई flat hi hai bस colour alag hai naye naye shuru hua hai, bahut kam hai abhi",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.1864880062597961,0,train
4283,hibiscus_leaf_spot,hibiscus,"मला एक अडचण आहे, patti par bhura daag aa gaya flat hi hai bस colour alag hai kuch patto par halka sa asar hai kuch hisse mein",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.25,0,train
4284,hibiscus_leaf_spot,hibiscus,"sir ji पानावर sookh ke bhura ho gaya halo jaisa dikh raha daag ke around koi fix jagah nahi hai, jahan tahan daag hai kuch patto par halka sa asar hai",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.25074303478770077,0,test
4285,hibiscus_leaf_spot,hibiscus,"Sir mera paudha kharab ho raha hai, leaf pe तपकिरी डाग chikna hi hai bas rang badla hai kuch patto par halka sa asar hai kuch hisse mein spray kya daalu",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.25,0,train
4286,hibiscus_leaf_spot,hibiscus,"sir ji jala hua jaisa dikh raha chikna hi hai bas rang badla hai ghera sa dikhta hai daag ke bahar, peela peela पत्तीभर विखुरलेले डाग bas ek do jagah thoda sa shuru hua hai kuch hisse mein",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.25,0,val
4287,hibiscus_leaf_spot,hibiscus,पानावर sookh ke bhura ho gaya chikna hi hai bas rang badla hai पिवळ्या वलयासह डाग ilaj bataiye please,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,3,0.23922003076047726,0,val
4288,hibiscus_leaf_spot,hibiscus,bhaiya dekhiye flat hi hai bस colour alag hai इकडे तिकडे विखुरलेले ठिपके kuch hisse mein kya karu bataiye,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,3,0.25,0,train
4289,hibiscus_leaf_spot,hibiscus,"Sir mera paudha kharab ho raha hai, patti par jala hua jaisa dikh raha पिवळ्या वलयासह डाग zyada dikh raha hai ab chand hi jagah par yeh kya bimari hai",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,3,0.12,0,train
4290,hibiscus_leaf_spot,hibiscus,leaf pe bhura daag aa gaya kaafi zyada badh gaya hai pichhle hafte se kuch hisse mein kya karu bataiye,latin_hinglish,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,3,0.25,0,test
4291,hibiscus_leaf_spot,hibiscus,"पानावर पत्ती भूरी हो गई बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे randomly पसरलेले डाग kaafi patti par phail gaya hai",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,3,0.29095513692362496,0,train
4292,hibiscus_leaf_spot,hibiscus,"photo bhej raha hoon, dekhiye patti par पत्ती भूरी हो गई kahin kahin chhitke hue spots bas ek do jagah thoda sa shuru hua hai kuch hisse mein spray kya daalu",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.25,0,train
4293,hibiscus_leaf_spot,hibiscus,"photo bhej raha hoon, dekhiye leaf pe jala hua jaisa dikh raha बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे idhar udhar bikhre hue daag halka sa phail raha hai chand hi jagah par kya karu bataiye",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.12,0,val
4294,hibiscus_leaf_spot,hibiscus,"पत्ते पर jala hua jaisa dikh raha sapaट hai, koi ubhaar nahi randomly पसरलेले डाग kuch patto par halka sa asar hai काय करावं सांगा",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.13161991400371467,0,train
4295,hibiscus_leaf_spot,hibiscus,"bhaiya dekhiye tapkiri dag padle sapaट hai, koi ubhaar nahi daag ke bahar peela circle bhi bana hai kaafi zyada badh gaya hai pichhle hafte se spray kya daalu",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,3,0.12987030517790815,0,train
4296,hibiscus_leaf_spot,hibiscus,patii par flat hi hai bस colour alag hai thoda thoda dikh raha hai kuch patiiyon par ilaj bataiye please,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.26003873943015254,0,train
4297,hibiscus_leaf_spot,hibiscus,"Sir mera paudha kharab ho raha hai, patti par तपकिरी डाग kahin kahin chhitke hue spots bas ek do jagah thoda sa shuru hua hai ilaj bataiye please",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.13118277788189733,0,train
4298,hibiscus_leaf_spot,hibiscus,bhaiya dekhiye patti par तपकिरी डाग पिवळ्या वलयासह डाग kahin kahin chhitke hue spots halka sa phail raha hai,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.23357148625162974,0,train
4299,hibiscus_leaf_spot,hibiscus,"मला एक अडचण आहे, patti par बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे bhowti peela chakra aahe थोडं पसरलं आहे काय करावं सांगा",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.11662531149033782,0,train
4300,hibiscus_leaf_spot,hibiscus,"namaskar, ek problem hai - tapkiri dag padle बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे halo jaisa dikh raha daag ke around पत्तीभर विखुरलेले डाग kuch patto par halka sa asar hai chand hi jagah par ilaj bataiye please",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.12,0,val
4301,hibiscus_leaf_spot,hibiscus,"namaskar, ek problem hai - पानावर kadak bhura ho gaya patta bhowti peela chakra aahe idhar udhar bikhre hue daag halka sa phail raha hai ilaj bataiye please",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.12341990160625721,0,train
4302,hibiscus_leaf_spot,hibiscus,तपकिरी डाग spot ke around yellow ring halka sa phail raha hai chand hi jagah par kya karu bataiye,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.12,0,train
4303,hibiscus_leaf_spot,hibiscus,"photo bhej raha hoon, dekhiye पानावर patta jal gaya jaisa bhura chikna hi hai bas rang badla hai पिवळ्या वलयासह डाग halka sa phail raha hai",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.2555277354303326,0,train
4304,hibiscus_leaf_spot,hibiscus,"namaskar, ek problem hai - kadak bhura ho gaya patta daag ke chaaro taraf peela ghera hai halka sa phail raha hai काय करावं सांगा",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.2799548709864344,0,val
4305,hibiscus_leaf_spot,hibiscus,"तपकिरी डाग बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे kahin kahin chhitke hue spots thoda thoda dikh raha hai kuch pattiyon par kuch hisse mein spray kya daalu",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.25,0,train
4306,hibiscus_leaf_spot,hibiscus,"Sir mera paudha kharab ho raha hai, patti par sookh ke bhura ho gaya बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे ghera sa dikhta hai daag ke bahar, peela peela abhi abhi dikhna shuru hua, bahut halka hai",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.34940469284262,0,val
4307,hibiscus_leaf_spot,hibiscus,bhaiya dekhiye leaf pe kadak bhura ho gaya patta flat hi hai bस colour alag hai halo jaisa dikh raha dag ke around kahin kahin chhitke hue spots kaafi zyada badh gaya hai pichhle hafte se,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,3,0.1276287474998238,0,train
4308,hibiscus_leaf_spot,hibiscus,sir ji leaf pe bhura daag aa gaya daag ke bahar peela circle bhi bana hai थोडं पसरलं आहे chand hi jagah par काय करावं सांगा,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.12,0,train
4309,hibiscus_leaf_spot,hibiscus,"पत्ते पर sookh ke bhura ho gaya अगदी सुरुवात आहे, फार कमी spray kya daalu",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.31607915328905645,0,train
4310,hibiscus_leaf_spot,hibiscus,"मला एक अडचण आहे, पत्ते पर kadak bhura ho gaya patta bhowti peela chakra aahe थोडं पसरलं आहे chand hi jagah par ilaj bataiye please",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.12,0,train
4311,hibiscus_leaf_spot,hibiscus,"photo bhej raha hoon, dekhiye patti par tapkiri dag padle sapaट hai, koi ubhaar nahi daag ke chaaro taraf peela ghera hai थोडं पसरलं आहे chand hi jagah par",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.12,0,test
4312,hibiscus_leaf_spot,hibiscus,"leaf pe तपकिरी डाग chikna hi hai bas rang badla hai ghera sa dikhta hai dhabba ke bahar, peela peela पत्तीभर विखुरलेले डाग thoda thoda dikh raha hai kuch pattiyon par ilaj bataiye please",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.29021085750227427,0,val
4313,hibiscus_leaf_spot,hibiscus,"bhaiya dekhiye patti par kadak bhura ho gaya patta sapaट hai, koi ubhaar nahi koi fix jagah nahi hai, jahan tahan daag hai kaafi zyada badh gaya hai pichhle hafte se काय करावं सांगा",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,3,0.17181875965732155,0,train
4314,hibiscus_leaf_spot,hibiscus,"sir ji patti par patta jal gaya jaisa bhura sapaट hai, koi ubhaar nahi halo jaisa dikh raha daag ke around koi fix jagah nahi hai, jahan tahan daag hai अगदी सुरुवात आहे, फार कमी kuch hisse mein ilaj bataiye please",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.25,0,train
4315,hibiscus_leaf_spot,hibiscus,"मला एक अडचण आहे, पानावर bhura daag aa gaya flat hi hai bस colour alag hai ghera sa dikhta hai daag ke bahar, peela peela अगदी सुरुवात आहे, फार कमी",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.2991879925523559,0,train
4316,hibiscus_leaf_spot,hibiscus,"bhaiya dekhiye पत्ती भूरी हो गई kahin kahin chhitke hue spots अगदी सुरुवात आहे, फार कमी kuch hisse mein spray kya daalu",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.25,0,train
4317,hibiscus_leaf_spot,hibiscus,"Sir mera paudha kharab ho raha hai, leaf pe patta jal gaya jaisa bhura बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे bhowti peela chakra aahe थोडं पसरलं आहे kya karu bataiye",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.3316021611887092,0,train
4318,hibiscus_leaf_spot,hibiscus,"namaskar, ek problem hai - bhowti peela chakra aahe kahin kahin chhitke hue spots halka sa phail raha hai kuch hisse mein ilaj bataiye please",latin_hinglish,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.25,0,train
4319,hibiscus_leaf_spot,hibiscus,"sir ji leaf pe तपकिरी डाग बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे koi fix jagah nahi hai, jahan tahan daag hai yeh kya bimari hai",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.2314935111410961,0,train
4320,hibiscus_leaf_spot,hibiscus,leaf pe jala hua jaisa dikh raha spot ke around yellow ring thoda thoda dikh raha hai kuch pattiyon par काय करावं सांगा,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.32137844600654353,0,train
4321,hibiscus_leaf_spot,hibiscus,पत्ते पर jala hua jaisa dikh raha flat hi hai bस colour alag hai halo jaisa dikh raha daag ke around halka sa phail raha hai chand hi jagah par ilaj bataiye please,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.12,0,train
4322,hibiscus_leaf_spot,hibiscus,"Sir mera paudha kharab ho raha hai, leaf pe sookh ke bhura ho gaya बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे अगदी सुरुवात आहे, फार कमी yeh kya bimari hai",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.3438430653630837,0,test
4323,hibiscus_leaf_spot,hibiscus,"bhaiya dekhiye leaf pe पत्ती भूरी हो गई ghera sa dikhta hai daag ke bahar, peela peela koi fix jagah nahi hai, jahan tahan daag hai",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.16902662731754695,0,val
4324,hibiscus_leaf_spot,hibiscus,"patii par patta jal gaya jaisa bhura bhowti peela chakra aahe अगदी सुरुवात आहे, फार कमी काय करावं सांगा",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.12123248490470678,0,train
4325,hibiscus_leaf_spot,hibiscus,"sir ji पत्ते पर jala hua jaisa dikh raha बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे halo jaisa dikh raha dag ke around पत्तीभर विखुरलेले डाग halka sa phail raha hai",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.21221592475955262,0,train
4326,hibiscus_leaf_spot,hibiscus,"sir ji patti par tapkiri dag padle ghera sa dikhta hai daag ke bahar, peela peela zyada dikh raha hai ab kya karu bataiye",latin_hinglish,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,3,0.1166193760534399,0,train
4327,hibiscus_leaf_spot,hibiscus,"namaskar, ek problem hai - पत्ते पर kadak bhura ho gaya patta flat hi hai bस colour alag hai halka sa phail raha hai chand hi jagah par ilaj bataiye please",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.12,0,train
4328,hibiscus_leaf_spot,hibiscus,पत्ते पर sookh ke bhura ho gaya flat hi hai bस colour alag hai थोडं पसरलं आहे,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.17260353415834692,0,train
4329,hibiscus_leaf_spot,hibiscus,"sir ji patta par bhura daag aa gaya sapaट hai, koi ubhaar nahi पिवळ्या वलयासह डाग halka sa phail raha hai",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.19856508317502772,0,train
4330,hibiscus_leaf_spot,hibiscus,bhaiya dekhiye patti par bhura daag aa gaya spot ke around yellow ring thoda thoda dikh raha hai kuch pattiyon par yeh kia bimari hai,latin_hinglish,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.23956245273202773,0,train
4331,hibiscus_leaf_spot,hibiscus,"photo bhej raha hoon, dekhiye leaf pe तपकिरी डाग sapaट hai, koi ubhaar nahi kuch patto par halka sa asar hai",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.15722286907764513,0,train
4332,hibiscus_leaf_spot,hibiscus,"मला एक अडचण आहे, पानावर patta jal gaya jaisa bhura spot ke around yellow ring इकडे तिकडे विखुरलेले ठिपके काय करावं सांगा",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,3,0.1827267087763846,0,train
4333,hibiscus_leaf_spot,hibiscus,"Sir mera paudha kharab ho raha hai, पत्ते पर bhura daag aa gaya sapaट hai, koi ubhaar nahi koi fix jagah nahi hai, jahan tahan daag hai thoda thoda dikh raha hai kuch pattiyon par kuch hisse mein ilaj bataiye please",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.25,0,val
4334,hibiscus_leaf_spot,hibiscus,"photo bhej raha hoon, dekhiye पत्ते पर jala hua jaisa dikh raha थोडं पसरलं आहे kuch hisse mein",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.25,0,train
4335,hibiscus_leaf_spot,hibiscus,leaf pe flat hi hai bस colour alag hai thoda thoda dikh raha hai kuch pattiyon par chand hi jagah par,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.12,0,test
4336,hibiscus_leaf_spot,hibiscus,"Sir mera paudha kharab ho raha hai, kadak bhura ho gaya patta flat hi hai bस colour alag hai halo jaisa dikh raha daag ke around thoda thoda dikh raha hai kuch pattiyon par chand hi jagah par spray kya daalu",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.12,0,test
4337,hibiscus_leaf_spot,hibiscus,"Sir mera paudha kharab ho raha hai, पानावर tapkiri dag padle बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे ghera sa dikhta hai daag ke bahar, peela peela बरंच पसरलं आहे आता काय करावं सांगा",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,3,0.2221000811028922,0,train
4338,hibiscus_leaf_spot,hibiscus,sir ji bhura daag aa gaya bhowti peela chakra aahe इकडे तिकडे विखुरलेले ठिपके thoda thoda dikh raha hai kuch pattiyon par kuch hisse mein ilaj bataiye please,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.25,0,train
4339,hibiscus_leaf_spot,hibiscus,"photo bhej raha hoon, dekhiye पत्ते पर tapkiri dag padle chikna hi hai bas rang badla hai थोडं पसरलं आहे chand hi jagah par yeh kya bimari hai",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.12,0,train
4340,hibiscus_leaf_spot,hibiscus,"मला एक अडचण आहे, leaf pe jala hua jaisa dikh raha chikna hi hai bas rang badla hai idhar udhar bikhre hue dag yeh kya bimari hai",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.2673800350186107,0,test
4341,hibiscus_leaf_spot,hibiscus,"photo bhej raha hoon, dekhiye patti par पत्ती भूरी हो गई बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे पत्तीभर विखुरलेले डाग kaafi patti par phail gaya hai kuch hisse mein kya karu bataiye",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,3,0.25,0,train
4342,hibiscus_leaf_spot,hibiscus,"Sir mera paudha kharab ho raha h, patta jal gaya jaisa bhura chikna hi h bas rang badla h daag ke chaaro taraf peela ghera h kuch hisse mein काय करावं सांगा",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.25,0,val
4343,hibiscus_leaf_spot,hibiscus,"patti par patta jal gaya jaisa bhura spot ke around yellow ring abhi abhi dikhna shuru hua, bahut halka hai spray kya daalu",latin_hinglish,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.17690088990725414,0,test
4344,hibiscus_leaf_spot,hibiscus,"photo bhej raha hoon, dekhiye leaf pe kadak bhura ho gaya patta halo jaisa dikh raha daag ke around kahin kahin chhitke hue spots halka sa phail raha hai kuch hisse mein kya karu bataiye",latin_hinglish,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.25,0,val
4345,hibiscus_leaf_spot,hibiscus,"namaskar, ek problem hai - पत्ते पर bhura daag aa gaya chikna hi hai bas rang badla hai पिवळ्या वलयासह डाग randomly पसरलेले डाग kaafi zyada badh gaya hai pichhle hafte se kuch hisse mein spray kya daalu",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,3,0.25,0,train
4346,hibiscus_leaf_spot,hibiscus,"patta par patta jal gaya jaisa bhura बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे थोडं पसरलं आहे",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.15647869052542493,0,test
4347,hibiscus_leaf_spot,hibiscus,"sir ji पानावर bhura daag aa gaya sapaट hai, koi ubhaar nahi kuch patto par halka sa asar hai ilaj bataiye please",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.15626152964481627,0,train
4348,hibiscus_leaf_spot,hibiscus,patti par पत्ती भूरी हो गई flat hi hai bस colour alag hai ilaj bataiye please,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.3378304030897335,0,train
4349,hibiscus_leaf_spot,hibiscus,"sir ji bhura daag aa gaya बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे halo jaisa dikh raha daag ke around kahin kahin chhitke hue spots थोडं पसरलं आहे kuch hisse mein",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.25,0,test
4350,hibiscus_leaf_spot,hibiscus,"Sir mera paudha kharab ho raha hai, पानावर flat hi hai bस colour alag hai koi fix jagah nahi hai, jahan tahan dhabba hai halka sa phail raha hai kuch hisse mein ilaj bataiye please",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.25,0,train
4351,hibiscus_leaf_spot,hibiscus,पत्ते पर bhura dhabba aa gaya chikna hi hai bas rang badla hai kuch patto par halka sa asar hai chand hi jagah par spray kya daalu,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.12,0,train
4352,hibiscus_leaf_spot,hibiscus,"Sir mera paudha kharab ho raha hai, patti par tapkiri dag padle flat hi hai bस colour alag hai daag ke chaaro taraf peela ghera hai koi fix jagah nahi hai, jahan tahan daag hai थोडं पसरलं आहे kuch hisse mein kya karu bataiye",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.25,0,train
4353,hibiscus_leaf_spot,hibiscus,"namaskar, ek problem h - leaf pe पत्ती भूरी हो गई spot ke around yellow ring पत्तीभर विखुरलेले डाग halka sa phl raha h kuch hisse mein",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.25,0,train
4354,hibiscus_leaf_spot,hibiscus,"namaskar, ek problem hai - patti par tapkiri dag padle flat hi hai bस colour alag hai kuch hisse mein",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.25,0,train
4355,hibiscus_leaf_spot,hibiscus,"photo bhej raha hoon, dekhiye patta jal gaya jaisa bhura chikna hi hai bas rang badla hai पत्तीभर विखुरलेले डाग काय करावं सांगा",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,3,0.11161732978957517,0,train
4356,hibiscus_leaf_spot,hibiscus,"पानावर तपकिरी डाग chikna hi hai bas rang badla hai bhowti peela chakra aahe koi fix jagah nahi hai, jahan tahan daag hai bas ek do jagah thoda sa shuru hua hai kya karu bataiye",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.293911688976947,0,train
4357,hibiscus_leaf_spot,hibiscus,bhaiya dekhiye patti par kadak bhura ho gaya patta पिवळ्या वलयासह डाग kuch hisse mein,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.25,0,train
4358,hibiscus_leaf_spot,hibiscus,पत्ते पर kadak bhura ho gaya patta chikna hi h bas rang badla h spot ke around yellow ring इकडे तिकडे विखुरलेले ठिपके,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.22768590743353478,0,test
4359,hibiscus_leaf_spot,hibiscus,"Sir mera paudha kharab ho raha hai, पत्ते पर sapaट hai, koi ubhaar nahi पिवळ्या वलयासह डाग idhar udhar bikhre hue daag थोडं पसरलं आहे ilaj bataiye please",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.2937881568248533,0,train
4360,hibiscus_leaf_spot,hibiscus,"namaskar, ek problem hai - leaf pe tapkiri dag padle chikna hi hai bas rang badla hai bhowti peela chakra aahe kuch patto par halka sa asar hai spray kya daalu",latin_hinglish,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.16789873700874594,0,train
